id,scientificName,species,genus,family,phylum,class,eventDate,decimalLatitude,decimalLongitude,depth,minimumDepthInMeters,maximumDepthInMeters,country,locality,marine,basisOfRecord
01fd76db-5a98-490a-85b8-b03fffd871e4,Pomacanthus xanthometopon,Pomacanthus xanthometopon,Pomacanthus,Pomacanthidae,Chordata,Teleostei,2022-03-03T23:55:00+05:00,4.2175554435,72.7454137116,,,,,,True,HumanObservation
01fe3e91-c52e-4ea5-ab5b-b5e3ff7c2c21,Chaetodon decussatus,Chaetodon decussatus,Chaetodon,Chaetodontidae,Chordata,Teleostei,2025-01-14T14:14:03+05:30,17.7816821,83.3821107,,,,,,True,HumanObservation
02015be7-2321-4cd9-a3bb-984657103ae2,Macolor niger,Macolor niger,Macolor,Lutjanidae,Chordata,Teleostei,2025-03-23T09:25:01+05:00,5.2698666667,73.1302611667,,,,,,True,HumanObservation
0201cef7-f568-4a51-b158-9bd30387434f,Sargocentron caudimaculatum,Sargocentron caudimaculatum,Sargocentron,Holocentridae,Chordata,Teleostei,2015-09-15T15:15:00+05:00,4.33888,73.624535,,,,,,True,HumanObservation
02020c8d-ebc5-4de1-9ebb-c322491a9fa6,Acanthurus lineatus,Acanthurus lineatus,Acanthurus,Acanthuridae,Chordata,Teleostei,2025-11-23T07:36:00+05:30,5.8792551507,80.5590268005,,,,,,True,HumanObservation
02020f79-e4e2-4438-93bd-2ad57471525f,Megalaspis cordyla,Megalaspis cordyla,Megalaspis,Carangidae,Chordata,Teleostei,1758,21.647223,87.63333,,,,,Digha Coast,True,HumanObservation
0202ffd3-4090-423b-be3c-502593930c45,Sphyraena putnamae,Sphyraena putnamae,Sphyraena,Sphyraenidae,Chordata,Teleostei,,7.783333,77.216667,,,,Sri Lanka,,True,PreservedSpecimen
020325e5-8939-4ba8-b95e-35279f58b7a5,Monotaxis heterodon,Monotaxis heterodon,Monotaxis,Lethrinidae,Chordata,Teleostei,2023-02-25T05:23:00+05:00,3.5976791223,72.7264274296,,,,,,True,HumanObservation
02033020-2f75-47c6-8e9d-2555e988de23,Scarus tricolor,Scarus tricolor,Scarus,Scaridae,Chordata,Teleostei,2026-01-10T09:03:00+05:00,5.0645022671,73.0319098789,,,,,,True,HumanObservation
02040b51-b249-43f8-b008-9c6aaafdd544,Arnoglossus,,Arnoglossus,Bothidae,Chordata,Teleostei,,18.52149,93.649328,,,,Myanmar [Burma],,True,PreservedSpecimen
020413b7-ec01-4a41-a151-1c2aa412abc7,Halichoeres scapularis,Halichoeres scapularis,Halichoeres,Labridae,Chordata,Teleostei,2022-07-31T16:47:00+05:00,4.2256487181,73.5196594859,,,,,,True,HumanObservation
020421fc-f572-4720-9119-01693c591c74,Gymnothorax rueppelliae,Gymnothorax rueppelliae,Gymnothorax,Muraenidae,Chordata,Teleostei,2002/2011,8.9532,78.8867,,,,India,Gulf of Mannar,True,HumanObservation
020566e6-25a4-4424-a504-9d3dce06322f,Myrichthys maculosus,Myrichthys maculosus,Myrichthys,Ophichthidae,Chordata,Teleostei,1816-07-02T00:00:00Z,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
02066308-b354-42bf-9aa2-b7ee77499ed3,Kajikia audax,Kajikia audax,Kajikia,Istiophoridae,Chordata,Teleostei,,22.922236666667,66.7545499999999,,,,,,True,Occurrence
0206877c-60f2-4e2b-adb8-8125e8c2a9af,Trimma striatum,Trimma striatum,Trimma,Gobiidae,Chordata,Teleostei,,4.332411,73.598219,,,,Maldives,,True,PreservedSpecimen
0206ae90-bad0-45df-9649-8f5ef02e0d21,Arothron meleagris,Arothron meleagris,Arothron,Tetraodontidae,Chordata,Teleostei,2021-05-16T17:57:00-10:00,3.5906,73.496733,,,,,,True,HumanObservation
0207bcd9-13a7-4cac-9988-f744feb55b39,Abudefduf bengalensis,Abudefduf bengalensis,Abudefduf,Pomacentridae,Chordata,Teleostei,2017-01-01T08:18:00+05:30,8.0883064,77.5384507,,,,,,True,HumanObservation
020846e5-88b9-42f0-85e9-c5878176f335,Variola louti,Variola louti,Variola,Epinephelidae,Chordata,Teleostei,2026-03-22T09:00:00+05:00,4.1181793131,73.4698343142,,,,,,True,HumanObservation
020a1a07-b9b0-4f49-8c88-6c3c9b28b579,Istigobius goldmanni,Istigobius goldmanni,Istigobius,Gobiidae,Chordata,Teleostei,1852-07-02T00:00:00Z,10.0,93.0,,,,,Andaman,True,HumanObservation
020b032a-57b1-4797-8433-6292e8d3c4de,Pseudorhombus javanicus,Pseudorhombus javanicus,Pseudorhombus,Paralichthyidae,Chordata,Teleostei,1853,13.0925,80.29444,,,,,"Chennai, Tamil Nadu, India",True,HumanObservation
020b06d1-2fd9-409c-9157-b350de3214d1,Pangasius pangasius,Pangasius pangasius,Pangasius,Pangasiidae,Chordata,Teleostei,2023-01-08,21.7565804,89.2230174,,,,,Sundarbans west wildlife sanctuary,False,MachineObservation
020b81b7-34fd-44b4-92a9-89560ef65bad,Coryphaena hippurus,Coryphaena hippurus,Coryphaena,Coryphaenidae,Chordata,Teleostei,,9.246019,79.211491,,,,India,,True,PreservedSpecimen
020cc773-4cb8-4a53-8491-ca2cc066c766,Actinopteri,,,,Chordata,,2023-01-09,21.7933049,89.2808746,,,,,Sundarban's west wildlife sanctuary,True,MachineObservation
020e7ddb-db9c-4490-990c-3fe54ef7f0d7,Zanclus cornutus,Zanclus cornutus,Zanclus,Zanclidae,Chordata,Teleostei,2022-02-24T17:15:00+05:00,3.8833333,72.8333333,,,,,,True,HumanObservation
020f1ca5-9e51-4e6a-9254-2c4a2caf364a,Congresox talabon,Congresox talabon,Congresox,Muraenesocidae,Chordata,Teleostei,,22.010096,82.449219,,,,India,,True,PreservedSpecimen
02107b77-7b24-4bd4-b6e5-5a03dd02e233,Thunnus albacares,Thunnus albacares,Thunnus,Scombridae,Chordata,Teleostei,1956/1981,7.0,74.0,0.0,0.0,0.0,,,True,HumanObservation
0211e3b4-c0eb-4f8a-8f98-cdc89101e60d,Scarus frenatus,Scarus frenatus,Scarus,Scaridae,Chordata,Teleostei,1802-07-02T12:00:00Z,10.0,93.0,,,,,Andaman,True,HumanObservation
02135f34-b51e-45fb-8bce-8fcede6d0462,Cociella punctata,Cociella punctata,Cociella,Platycephalidae,Chordata,Teleostei,1963-11-15T08:12:00Z,20.5,70.9000015259,33.0,33.0,33.0,India,Indian Ocean; Arabian Sea,True,PreservedSpecimen
02140d3e-d3af-422a-ab69-53a398c6daac,Helcogramma maldivensis,Helcogramma maldivensis,Helcogramma,Tripterygiidae,Chordata,Teleostei,1988-03-18,5.083333,72.833336,,,,Maldives,"Embudu Island, lagoon reef",True,PreservedSpecimen
02151a50-86a1-4f76-994f-eaf6fa7bc5ea,Thalassoma jansenii,Thalassoma jansenii,Thalassoma,Labridae,Chordata,Teleostei,1856-07-02T00:00:00Z,10.0,93.0,,,,,Andaman,True,HumanObservation
02181217-d804-45a4-bbab-3c0a4c37004a,Scarus prasiognathos,Scarus prasiognathos,Scarus,Scaridae,Chordata,Teleostei,2025-01-15T12:00:00+05:00,4.5328002137,73.3736049011,,,,,,True,HumanObservation
02188039-1fd9-434a-a075-a740e81ee228,Cirrhilabrus exquisitus,Cirrhilabrus exquisitus,Cirrhilabrus,Labridae,Chordata,Teleostei,1957,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
02189438-b7e3-4f96-9df3-80eaa30304f8,Apocryptes bato,Apocryptes bato,Apocryptes,Gobiidae,Chordata,Teleostei,1822,22.191668,88.18472,,,,,Diamond Harbour,True,HumanObservation
021927a3-5430-4dc1-81bd-71be585bceaf,Gymnothorax breedeni,Gymnothorax breedeni,Gymnothorax,Muraenidae,Chordata,Teleostei,2015-09-17T11:00:00+05:00,4.34363,73.615029,,,,,,True,HumanObservation
02198cb3-16f1-4e14-a17c-81b75f933075,Butis koilomatodon,Butis koilomatodon,Butis,Eleotridae,Chordata,Teleostei,2024-05-20T06:00:00+06:00,22.8465889466,89.5589782685,,,,,,True,HumanObservation
0219dabe-b5e9-4700-ab15-48f967bacf05,Gempylus serpens,Gempylus serpens,Gempylus,Gempylidae,Chordata,Teleostei,,4.4616667,75.9533333,,,,,,True,PreservedSpecimen
0219f0ce-9dba-43f2-9dcd-2a83c18cb790,Amblygaster leiogaster,Amblygaster leiogaster,Amblygaster,Dorosomatidae,Chordata,Teleostei,1847-07-02T12:00:00Z,10.0,93.0,,,,,Andaman & Nicobar Islands,True,HumanObservation
021b6b8c-f917-4a6d-b3d2-bcd53e4c53ec,Uropterygius marmoratus,Uropterygius marmoratus,Uropterygius,Muraenidae,Chordata,Teleostei,1803-07-02T12:00:00Z,15.0,90.0,,,,,Bay of Bengal,True,HumanObservation
021c1d96-99c1-43d8-b9fc-04d048a3e112,Thunnus albacares,Thunnus albacares,Thunnus,Scombridae,Chordata,Teleostei,,2.6204666666667,67.0168666666669,,,,,,True,Occurrence
021c32ef-1ad2-4da2-96c3-9fa2584824c6,Ferdauia ferdau,Ferdauia ferdau,Ferdauia,Carangidae,Chordata,Teleostei,,7.7782,81.6038,,,,Sri Lanka,,True,PreservedSpecimen
021d286c-3d60-41ad-97d7-8585f92ccc4e,Karalla daura,Karalla daura,Karalla,Leiognathidae,Chordata,Teleostei,,18.986038,72.812443,,,,India,,True,PreservedSpecimen
021e28d0-5b2f-470b-9591-e54b1752b92d,Nectamia savayensis,Nectamia savayensis,Nectamia,Apogonidae,Chordata,Teleostei,,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
021ea1e0-5937-4734-8284-6257b1bac0a9,Plectorhinchus vittatus,Plectorhinchus vittatus,Plectorhinchus,Haemulidae,Chordata,Teleostei,2011-12-13T11:39:00+05:00,2.0313645996,73.520507977,,,,,,True,HumanObservation
021f0913-a856-4680-b9ca-f6bef3ef6fd3,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,2.0335833333333,75.016846666667,,,,,,True,Occurrence
021f887b-16ee-4d8e-aa8a-34bce029ca8c,Labroides dimidiatus,Labroides dimidiatus,Labroides,Labridae,Chordata,Teleostei,2025-02-05T09:44:00+05:00,3.7920178283,72.9618527251,,,,,,True,HumanObservation
021fa96b-da10-4bb3-a170-a3f91bda1ae6,Macropharyngodon bipartitus,Macropharyngodon bipartitus,Macropharyngodon,Labridae,Chordata,Teleostei,2026-02-22T09:53:00+05:00,5.1613853142,73.1194948978,,,,,,True,HumanObservation
0223f345-dadf-4079-9b8c-a326f59fa19c,Scarus prasiognathos,Scarus prasiognathos,Scarus,Scaridae,Chordata,Teleostei,2025-01-15T07:56:00+05:30,11.8463079782,93.0117622489,,,,,,True,HumanObservation
02245adb-9e4e-49ef-83f3-fbf4d043e20d,Dendrochirus zebra,Dendrochirus zebra,Dendrochirus,Scorpaenidae,Chordata,Teleostei,2021-12-20T15:08:09+05:30,12.8565983333,80.2465944444,,,,,,True,HumanObservation
02260621-1e5f-4c88-ba5c-1a5d01e1de05,Stethojulis strigiventer,Stethojulis strigiventer,Stethojulis,Labridae,Chordata,Teleostei,1833-07-02T12:00:00Z,10.0,93.0,,,,,Andaman,True,HumanObservation
022825c5-6bc1-4c9d-8a2e-de5cf01fadca,Johnius belangerii,Johnius belangerii,Johnius,Sciaenidae,Chordata,Teleostei,,24.593592,67.155722,,,,Pakistan,,True,PreservedSpecimen
0229c3e0-e04e-404d-a80a-150536b6eff4,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,3.20124999999999,74.184483333333,,,,,,True,Occurrence
022bcc68-4021-4afb-8bc6-d5be2f5e664d,Cetoscarus ocellatus,Cetoscarus ocellatus,Cetoscarus,Scaridae,Chordata,Teleostei,2019-03-17T14:42:00+01:00,5.8034453355,73.2939477952,,,,,,True,HumanObservation
022db503-df42-479a-9fa1-c16439b258d9,Thunnus albacares,Thunnus albacares,Thunnus,Scombridae,Chordata,Teleostei,,0.771266666666669,81.0,,,,,,True,Occurrence
022e1d62-ee99-4aba-9a3c-053417f52174,Nectamia fusca,Nectamia fusca,Nectamia,Apogonidae,Chordata,Teleostei,1832-07-02T00:00:00Z,10.0,93.0,,,,,Andaman,True,HumanObservation
022e514b-0d34-4427-abc8-c40d05724022,Lampris incognitus,Lampris incognitus,Lampris,Lampridae,Chordata,Teleostei,2024-03-26,12.9161,73.585517,287.0,287.0,287.0,India,Lakshadweep,True,MaterialSample
022ebf9a-2476-4d2e-8b05-b70dd59cf654,Thalassoma hardwicke,Thalassoma hardwicke,Thalassoma,Labridae,Chordata,Teleostei,2024-04-13T22:30:00+05:30,8.7211706711,81.2040418752,,,,,,True,HumanObservation
022f89ac-9eb9-4e8d-9169-50b6cea686de,Trachinotus blochii,Trachinotus blochii,Trachinotus,Carangidae,Chordata,Teleostei,2019-03-21T17:30:00+08:00,3.202778,73.22068,,,,,,True,HumanObservation
0230b544-cbc4-4675-9238-5832b8c01531,Setipinna tenuifilis,Setipinna tenuifilis,Setipinna,Engraulidae,Chordata,Teleostei,2023-01-09,21.7547521,89.2838353,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
02315029-9db3-447c-9b77-4cc798f36ec8,Cynoglossus arel,Cynoglossus arel,Cynoglossus,Cynoglossidae,Chordata,Teleostei,1966-09-21T12:00:00Z,11.5083332062,79.8000030518,22.0,22.0,22.0,India,India: Madras State: Porto Novo: ca. 4 mi. Off Mouth of Veller Estuary.,True,PreservedSpecimen
0231646f-4db0-4161-8f11-1db0cfe3f937,Brama orcini,Brama orcini,Brama,Bramidae,Chordata,Teleostei,2007/2008,8.6626,78.3192,49.0,49.0,49.0,,"Taruvaikulam, Tuticorin",True,HumanObservation
02324bee-c3bf-4d08-8a96-379aaa8566b8,Lutjanus biguttatus,Lutjanus biguttatus,Lutjanus,Lutjanidae,Chordata,Teleostei,2018-12-28T12:41:00+05:00,1.7843143,73.3928813,,,,,,True,HumanObservation
0232b7b8-ad91-45e8-bcae-986b56431297,Saurida nebulosa,Saurida nebulosa,Saurida,Synodontidae,Chordata,Teleostei,1850-07-02T12:00:00Z,10.0,93.0,,,,,Andaman & Nicobar Islands,True,HumanObservation
02331852-719b-4edc-bba2-f703b7808365,Ostracion rhinorhynchos,Ostracion rhinorhynchos,Ostracion,Ostraciidae,Chordata,Teleostei,2016-02-02T17:44:14+05:30,12.648307557,80.2073668689,,,,,,True,HumanObservation
02338a81-386a-4436-a700-4c7a0b0b3b48,Pellona ditchela,Pellona ditchela,Pellona,Pristigasteridae,Chordata,Teleostei,1847-07-02T12:00:00Z,21.6499996185,88.6333312988,,,,,Haliday island,True,HumanObservation
0234183c-acc7-4aed-819d-bbf5d95c7750,Microphis cuncalus,Microphis cuncalus,Microphis,Syngnathidae,Chordata,Teleostei,,20.3166999817,86.75,,,,,Mahanadi Estuary,False,HumanObservation
02342766-9da4-4bf0-9e6a-0da3208cdbad,Paracirrhites forsteri,Paracirrhites forsteri,Paracirrhites,Cirrhitidae,Chordata,Teleostei,2022-08-04T16:39:00+05:00,4.2256487181,73.5196594859,,,,,,True,HumanObservation
0234c5ac-651e-42c6-9920-faa4e7986e00,Cubiceps baxteri,Cubiceps baxteri,Cubiceps,Nomeidae,Chordata,Teleostei,2006/2010,15.5667,72.9513,635.0,200.0,1070.0,,Arabian Sea,True,HumanObservation
0235b840-3f60-4fce-bce6-90ee5a7ba72f,Stolephorus dubiosus,Stolephorus dubiosus,Stolephorus,Engraulidae,Chordata,Teleostei,2023-01-09,21.703926,89.2610127,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
02362c97-ee72-41d3-afb2-d9d920696e8c,Sillago,,Sillago,Sillaginidae,Chordata,Teleostei,,11.0,76.0,,,,inde,,True,PreservedSpecimen
0236daef-fd11-49d6-a299-7e900ce2f542,Myripristis adusta,Myripristis adusta,Myripristis,Holocentridae,Chordata,Teleostei,2024-09-16T11:44:00+05:00,4.16762356,72.7479807807,,,,,,True,HumanObservation
0237a991-cc50-421e-bc0e-ae3ef8a2b19f,Planiliza tade,Planiliza tade,Planiliza,Mugilidae,Chordata,Teleostei,,18.933,72.85,,,,,,True,PreservedSpecimen
0237b855-ff43-46a3-80a2-52f46728098a,Caranx,,Caranx,Carangidae,Chordata,Teleostei,,6.477963,79.982501,,,,Sri Lanka,,True,PreservedSpecimen
0237dcc5-b969-403e-b97a-19c53faa1c64,Ecsenius bicolor,Ecsenius bicolor,Ecsenius,Blenniidae,Chordata,Teleostei,2025-01-14T15:54:00+05:00,4.5328002137,73.3736049011,,,,,,True,HumanObservation
0239c9fd-d364-4a51-bd15-08a243ab1224,Owstonia,,Owstonia,Cepolidae,Chordata,Teleostei,2015-01-24/2015-02-12,6.598083333,93.7034,331.5,325.0,338.0,India,Andaman Sea,True,HumanObservation
023a82d5-f1f8-417a-8ab7-4c1d66c3bf6b,Halichoeres chrysotaenia,Halichoeres chrysotaenia,Halichoeres,Labridae,Chordata,Teleostei,2026-05-03T11:29:00+05:00,1.8197993588,73.4029778178,,,,,,True,HumanObservation
023afd65-2bb2-4fa8-a0c7-03ee84efc4fb,Foa brachygramma,Foa brachygramma,Foa,Apogonidae,Chordata,Teleostei,,8.11294,93.526779,0.0,0.0,,India,Camorta I.,True,PreservedSpecimen
023b887a-c990-425d-a993-609f28398798,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,2.3688666666667,81.2515999999999,,,,,,True,Occurrence
023de23c-9f25-4a34-99ae-3a7080e981a9,Pellona ditchela,Pellona ditchela,Pellona,Pristigasteridae,Chordata,Teleostei,2023-01-09,21.703521,89.2614816,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
023e79ac-dac5-4f34-b2e4-c56972c47fd6,Aplocheilus lineatus,Aplocheilus lineatus,Aplocheilus,Aplocheilidae,Chordata,Teleostei,,18.9330005646,72.8499984741,,,,Inde,,False,PreservedSpecimen
023f7195-61f0-4be5-bbfc-5fd74bcb689c,Halichoeres marginatus,Halichoeres marginatus,Halichoeres,Labridae,Chordata,Teleostei,1835-07-02T12:00:00Z,11.0,72.5,,,,,Lakshadweep Islands,True,HumanObservation
0240b881-541c-4f82-a300-92b94737680d,Pomadasys argenteus,Pomadasys argenteus,Pomadasys,Haemulidae,Chordata,Teleostei,,24.8666667,67.05,,,,Pakistan,,True,PreservedSpecimen
02417eb6-83e9-4fd1-aaf8-8f9d3a87fc9f,Heniochus singularius,Heniochus singularius,Heniochus,Chaetodontidae,Chordata,Teleostei,2024-11-05T14:22:00+05:30,8.8438477307,78.2206616759,,,,,,True,HumanObservation
0241e7d7-8627-404d-85e7-5684463f9b8c,Lethrinus erythracanthus,Lethrinus erythracanthus,Lethrinus,Lethrinidae,Chordata,Teleostei,2021-05-29T09:17:00-10:00,2.6628794616,72.9353402183,,,,,,True,HumanObservation
0242825d-bd21-42eb-8afd-4caa99496ba7,Gymnothorax javanicus,Gymnothorax javanicus,Gymnothorax,Muraenidae,Chordata,Teleostei,2023-07-23T10:03:00+05:00,5.765,73.42,,,,,,True,HumanObservation
0242eea9-039b-46fc-a592-185885dd4929,Triacanthus biaculeatus,Triacanthus biaculeatus,Triacanthus,Triacanthidae,Chordata,Teleostei,2024-02-04T17:32:00+05:30,15.7206561968,73.6832597414,,,,,,True,HumanObservation
02439d77-c64b-4206-9a0b-b26d3eed472d,Pisodonophis boro,Pisodonophis boro,Pisodonophis,Ophichthidae,Chordata,Teleostei,,19.7666664124,85.3333358765,,,,,"Chilka Lake, Orissa, India",True,HumanObservation
02439e94-80f6-4c1d-a93b-c43ba28b24ef,Triacanthus biaculeatus,Triacanthus biaculeatus,Triacanthus,Triacanthidae,Chordata,Teleostei,1941-01-17,9.978599,76.280501,,,,India,Ernakulam (formerly Cochin State).,True,PreservedSpecimen
0244812f-849d-462a-a052-1f70cfa643aa,Nemapteryx,,Nemapteryx,Ariidae,Chordata,Teleostei,2023-01-08,21.7565804,89.2230583,,,,,Sundarbans west wildlife sanctuary,True,MachineObservation
0245697d-4ccd-4f3d-86e7-f17054ab4c56,Ostorhinchus taeniophorus,Ostorhinchus taeniophorus,Ostorhinchus,Apogonidae,Chordata,Teleostei,,6.140828,80.099355,,,,Sri Lanka,,True,PreservedSpecimen
02457020-60be-4ad5-836e-5e66d6fe6829,Parastromateus niger,Parastromateus niger,Parastromateus,Carangidae,Chordata,Teleostei,,9.968241,76.241895,,,,India,,True,PreservedSpecimen
0247294b-3c48-4bcc-a62d-a77437984797,Macropharyngodon meleagris,Macropharyngodon meleagris,Macropharyngodon,Labridae,Chordata,Teleostei,2005-09-07,7.117000103,79.80799866,,,,Sri Lanka,"Kochchikade, Sri Lanka",True,PreservedSpecimen
02472d2f-b713-4904-8247-0112aa079440,Pseudochromis caudalis,Pseudochromis caudalis,Pseudochromis,Pseudochromidae,Chordata,Teleostei,2020-01-28T14:45:00+05:30,15.350386627,73.7775101171,,,,,,True,HumanObservation
02478648-8132-48d9-b899-0c2d62a13937,Cephalopholis miniata,Cephalopholis miniata,Cephalopholis,Epinephelidae,Chordata,Teleostei,2022-04-03T15:44:00+05:00,4.096391,72.870843,,,,,,True,HumanObservation
02488b9c-10bf-487f-9daa-519d4d50e96b,Alepes kleinii,Alepes kleinii,Alepes,Carangidae,Chordata,Teleostei,1838-07-02T12:00:00Z,20.3166999817,86.75,,,,,Mahanadi Estuary,True,HumanObservation
0249ab88-80ce-4184-93a5-a6dc0939391a,Thunnus obesus,Thunnus obesus,Thunnus,Scombridae,Chordata,Teleostei,,3.93903333333329,74.9222166666669,,,,,,True,Occurrence
024a0cc5-b9ad-4618-95a7-7049d81c84eb,Labroides dimidiatus,Labroides dimidiatus,Labroides,Labridae,Chordata,Teleostei,1969/1980,10.86,72.15,,,,,Agatti,True,HumanObservation
024a6e90-0df6-4db7-8df4-653a8120b938,Acanthurus triostegus,Acanthurus triostegus,Acanthurus,Acanthuridae,Chordata,Teleostei,2024-08-08T14:47:59+05:00,4.0062576784,72.9513303058,,,,,,True,HumanObservation
024d7d99-a22f-471e-8bb2-276332860551,Haemulidae,,,Haemulidae,Chordata,Teleostei,,13.080992,80.299469,19.205,16.46,21.95,India,"Madras, inshore.",True,PreservedSpecimen
024f7e9a-dbb3-4c63-826e-fa9db65162a0,Selar crumenophthalmus,Selar crumenophthalmus,Selar,Carangidae,Chordata,Teleostei,,7.409919,79.816155,,,,Sri Lanka,,True,PreservedSpecimen
024faaf9-7396-4f11-b355-f4667b18c1f8,Alectis ciliaris,Alectis ciliaris,Alectis,Carangidae,Chordata,Teleostei,2024-01-03T08:59:00+05:30,6.0301466667,80.2174616667,,,,,,True,HumanObservation
024fe50c-b463-489a-8e1d-70226a94eeca,Tetraodon,,Tetraodon,Tetraodontidae,Chordata,Teleostei,,23.3166667,90.6333333,,,,Bangladesh,,True,PreservedSpecimen
02503186-697d-4f62-a98f-a9a046ee9b9e,Sargocentron spiniferum,Sargocentron spiniferum,Sargocentron,Holocentridae,Chordata,Teleostei,2025-02-03T10:17:00+05:00,3.5253622607,72.9216611103,,,,,,True,HumanObservation
02507378-9155-4579-8545-947bff88deb9,Pristiapogon kallopterus,Pristiapogon kallopterus,Pristiapogon,Apogonidae,Chordata,Teleostei,2024-02-05T07:59:00+05:00,3.9363833333,72.9127833333,,,,,,True,HumanObservation
025073ef-c59e-40ee-82d2-e62e4a6f57c9,Eleutheronema,,Eleutheronema,Polynemidae,Chordata,Teleostei,2023-01-09,21.7932097,89.2813127,,,,,Sundarban West Wildlife Sanctuary,True,MachineObservation
025130c6-b967-4e50-b0fe-7fef03d12cde,Dascyllus aruanus,Dascyllus aruanus,Dascyllus,Pomacentridae,Chordata,Teleostei,,0.0,90.0,,,,IndonǸsie,,True,PreservedSpecimen
0251b589-3da3-4114-b005-8fd3b78eef04,Heniochus monoceros,Heniochus monoceros,Heniochus,Chaetodontidae,Chordata,Teleostei,2021-05-18T11:52:00-10:00,3.4956463884,72.9005412118,,,,,,True,HumanObservation
02528ae2-2ee4-4082-a6b5-84e1cda980a1,Naso brevirostris,Naso brevirostris,Naso,Acanthuridae,Chordata,Teleostei,2025-03-14T07:51:00+05:00,4.2210165648,72.8628589164,,,,,,True,HumanObservation
0252d524-0a6a-47fc-8b08-4fc16b065da1,Melichthys indicus,Melichthys indicus,Melichthys,Balistidae,Chordata,Teleostei,2025-12-15T08:18:00+05:00,4.2103171062,73.5585914527,,,,,,True,HumanObservation
025301ca-66e9-4611-b9ca-e92d58bd2816,Setipinna tenuifilis,Setipinna tenuifilis,Setipinna,Engraulidae,Chordata,Teleostei,2023-01-09,21.7933133,89.2810876,,,,,Sundarban west wildlife sanctuary,True,MachineObservation
0253b112-ba4f-4426-a004-9699e75b23b0,Stegastes nigricans,Stegastes nigricans,Stegastes,Pomacentridae,Chordata,Teleostei,2025-03-10T13:51:00+05:00,4.1859476963,72.7716745313,,,,,,True,HumanObservation
02540494-ed35-4406-8016-5f0d6b1c0965,Scartelaos histophorus,Scartelaos histophorus,Scartelaos,Gobiidae,Chordata,Teleostei,,18.9330005646,72.8499984741,,,,Inde,,True,PreservedSpecimen
025439d0-0f4a-433e-a35e-e019e48ae9c5,Plectorhinchus gibbosus,Plectorhinchus gibbosus,Plectorhinchus,Haemulidae,Chordata,Teleostei,1999-04-30T13:12:00Z,17.7824993134,94.5083312988,1.1,1.1,1.1,Myanmar,"Minyar Chaung (a Tributary) On the Settwa River, Gwa Township, Sandoway District, Rakhine State, Myanmar.",True,PreservedSpecimen
0257dfcc-a330-4a27-b050-2719e105d0c1,Acanthurus xanthopterus,Acanthurus xanthopterus,Acanthurus,Acanthuridae,Chordata,Teleostei,2026-01-09T10:30:47+05:30,5.9381956041,80.4808843522,,,,,,True,HumanObservation
0257f878-0508-419b-a831-ee9cbf13afeb,Odonus niger,Odonus niger,Odonus,Balistidae,Chordata,Teleostei,1836-07-02T00:00:00Z,8.38333320618,79.7333297729,,,,,"Bar Reef Marine Sanctuary, Sri Lanka",True,HumanObservation
